순번,분전함,등주,위도,경도,데이터기준일자
13805,하늘누리로2,23,37.481166,126.501349,2020-04-27
13806,하늘누리로2,24,37.481021,126.501204,2020-04-27
13807,하늘누리로2,25,37.480893,126.501041,2020-04-27
13808,하늘누리로2,26,37.480622,126.50083,2020-04-27
13809,하늘누리로2,27,37.480469,126.500732,2020-04-27
13810,하늘누리로2,28,37.480335,126.500594,2020-04-27
13811,하늘누리로2,29,37.480212,126.500446,2020-04-27
13812,하늘누리로2,30,37.480073,126.50031,2020-04-27
13813,하늘누리로2,31,37.479934,126.500178,2020-04-27
13814,하늘누리로2,32,37.479777,126.500064,2020-04-27
13815,하늘누리로2,33,37.479629,126.499938,2020-04-27
13816,하늘누리로2,34,37.479486,126.499797,2020-04-27
13817,하늘누리로2,35,37.479345,126.49966,2020-04-27
13818,하늘달빛로1,1,37.481793,126.565212,2020-04-27
13819,하늘달빛로1,2,37.481969,126.564912,2020-04-27
13820,하늘달빛로1,3,37.482144,126.564658,2020-04-27
13821,하늘달빛로1,4,37.482313,126.564403,2020-04-27
13822,하늘달빛로1,5,37.48249,126.564134,2020-04-27
13823,하늘달빛로1,6,37.482661,126.563874,2020-04-27
13824,하늘달빛로1,7,37.482835,126.563617,2020-04-27
13825,하늘달빛로1,8,37.483032,126.56337,2020-04-27
13826,하늘달빛로1,9,37.483219,126.563047,2020-04-27
13827,하늘달빛로1,10,37.483322,126.56283,2020-04-27
13828,하늘달빛로1,11,37.483494,126.562571,2020-04-27
13829,하늘달빛로1,12,37.483674,126.562307,2020-04-27
13830,하늘달빛로1,13,37.483809,126.56216,2020-04-27
13831,하늘달빛로1,14,37.483939,126.561989,2020-04-27
13832,하늘달빛로1,15,37.484102,126.561717,2020-04-27
13833,하늘달빛로1,16,37.483913,126.561503,2020-04-27
13834,하늘달빛로1,17,37.483741,126.561768,2020-04-27
13835,하늘달빛로1,18,37.483618,126.561959,2020-04-27
13836,하늘달빛로1,19,37.483503,126.562126,2020-04-27
13837,하늘달빛로1,20,37.483329,126.562394,2020-04-27
13838,하늘달빛로1,21,37.483153,126.562655,2020-04-27
13839,하늘달빛로1,22,37.48303,126.562824,2020-04-27
13840,하늘달빛로1,23,37.482926,126.562984,2020-04-27
13841,하늘달빛로1,24,37.482817,126.563154,2020-04-27
13842,하늘달빛로1,25,37.482647,126.563419,2020-04-27
13843,하늘달빛로1,26,37.482471,126.563674,2020-04-27
13844,하늘달빛로1,27,37.482299,126.563933,2020-04-27
13845,하늘달빛로1,28,37.482122,126.564193,2020-04-27
13846,하늘달빛로1,29,37.481949,126.564454,2020-04-27
13847,하늘달빛로1,30,37.481777,126.564715,2020-04-27
13848,하늘달빛로1,31,37.481605,126.564978,2020-04-27
13849,하늘달빛로1,32,37.481552,126.565307,2020-04-27
13850,하늘달빛로1,33,37.481708,126.565578,2020-04-27
13851,하늘달빛로2,1,37.484641,126.560925,2020-04-27
13852,하늘달빛로2,2,37.484766,126.560731,2020-04-27
13853,하늘달빛로2,3,37.484894,126.560551,2020-04-27
13854,하늘달빛로2,4,37.485022,126.560357,2020-04-27
13855,하늘달빛로2,5,37.485152,126.560163,2020-04-27
13856,하늘달빛로2,6,37.485275,126.559975,2020-04-27
13857,하늘달빛로2,7,37.485393,126.559854,2020-04-27
13858,하늘달빛로2,8,37.485526,126.559646,2020-04-27
13859,하늘달빛로2,9,37.485614,126.55947,2020-04-27
13860,하늘달빛로2,10,37.485753,126.559268,2020-04-27
13861,하늘달빛로2,11,37.485875,126.559076,2020-04-27
13862,하늘달빛로2,12,37.486053,126.55882,2020-04-27
13863,하늘달빛로2,13,37.486188,126.558609,2020-04-27
13864,하늘달빛로2,14,37.486322,126.558422,2020-04-27
13865,하늘달빛로2,15,37.486475,126.558206,2020-04-27
13866,하늘달빛로2,16,37.48658,126.558026,2020-04-27
13867,하늘달빛로2,17,37.486716,126.557826,2020-04-27
13868,하늘달빛로2,18,37.486836,126.557668,2020-04-27
13869,하늘달빛로2,19,37.486925,126.557498,2020-04-27
13870,하늘달빛로2,20,37.487071,126.557314,2020-04-27
13871,하늘달빛로2,21,37.487171,126.557129,2020-04-27
13872,하늘달빛로2,22,37.486967,126.556911,2020-04-27
13873,하늘달빛로2,23,37.486843,126.557099,2020-04-27
13874,하늘달빛로2,24,37.486721,126.557284,2020-04-27
13875,하늘달빛로2,25,37.486568,126.557455,2020-04-27
13876,하늘달빛로2,26,37.486443,126.55765,2020-04-27
13877,하늘달빛로2,27,37.486321,126.557828,2020-04-27
13878,하늘달빛로2,28,37.486192,126.558021,2020-04-27
13879,하늘달빛로2,29,37.486064,126.558214,2020-04-27
13880,하늘달빛로2,30,37.48596,126.558419,2020-04-27
13881,하늘달빛로2,31,37.485834,126.558616,2020-04-27
13882,하늘달빛로2,32,37.485667,126.55886,2020-04-27
13883,하늘달빛로2,33,37.485521,126.559028,2020-04-27
13884,하늘달빛로2,34,37.485385,126.559233,2020-04-27
13885,하늘달빛로2,35,37.485245,126.559402,2020-04-27
13886,하늘달빛로2,36,37.485119,126.559594,2020-04-27
13887,하늘달빛로2,37,37.485044,126.559743,2020-04-27
13888,하늘달빛로2,38,37.48492,126.559937,2020-04-27
13889,하늘달빛로2,39,37.484791,126.560124,2020-04-27
13890,하늘달빛로2,40,37.484659,126.560315,2020-04-27
13891,하늘달빛로2,41,37.484541,126.560502,2020-04-27
13892,하늘달빛로2,42,37.484409,126.560692,2020-04-27
13893,하늘달빛로26번길1,1,37.483558,126.566402,2020-04-27
13894,하늘달빛로26번길1,2,37.48383,126.565992,2020-04-27
13895,하늘달빛로26번길1,3,37.484111,126.565576,2020-04-27
13896,하늘달빛로26번길1,4,37.484386,126.565157,2020-04-27
13897,하늘달빛로26번길1,5,37.484561,126.564937,2020-04-27
13898,하늘달빛로26번길1,6,37.484783,126.565129,2020-04-27
13899,하늘달빛로26번길1,7,37.484996,126.565346,2020-04-27
13900,하늘달빛로26번길1,8,37.485134,126.565133,2020-04-27
13901,하늘달빛로26번길1,9,37.484929,126.564911,2020-04-27
13902,하늘달빛로26번길1,10,37.484737,126.564682,2020-04-27
13903,하늘달빛로26번길1,11,37.484856,126.564458,2020-04-27
13904,하늘달빛로26번길1,12,37.485135,126.564038,2020-04-27
13905,하늘달빛로26번길1,13,37.48536,126.563585,2020-04-27
13906,하늘달빛로26번길1,14,37.48505,126.563206,2020-04-27
13907,하늘달빛로26번길1,15,37.484725,126.562853,2020-04-27
13908,하늘달빛로26번길1,16,37.484404,126.562521,2020-04-27
13909,하늘달빛로26번길1,17,37.484067,126.562169,2020-04-27
13910,하늘달빛로26번길1,18,37.48414,126.562475,2020-04-27
13911,하늘달빛로26번길1,19,37.484468,126.562814,2020-04-27
13912,하늘달빛로26번길1,20,37.484802,126.563165,2020-04-27
13913,하늘달빛로26번길1,21,37.485121,126.563503,2020-04-27
13914,하늘달빛로26번길1,22,37.48515,126.563741,2020-04-27
13915,하늘달빛로26번길1,23,37.484892,126.564134,2020-04-27
13916,하늘달빛로26번길1,24,37.48458,126.564521,2020-04-27
13917,하늘달빛로26번길1,25,37.484405,126.564365,2020-04-27
13918,하늘달빛로26번길1,26,37.484196,126.564144,2020-04-27
13919,하늘달빛로26번길1,27,37.483985,126.563925,2020-04-27
13920,하늘달빛로26번길1,28,37.483779,126.563709,2020-04-27
13921,하늘달빛로26번길1,29,37.48358,126.563478,2020-04-27
13922,하늘달빛로26번길1,30,37.483382,126.563246,2020-04-27
13923,하늘달빛로26번길1,31,37.483203,126.563508,2020-04-27
13924,하늘달빛로26번길1,32,37.483413,126.56373,2020-04-27
13925,하늘달빛로26번길1,33,37.483618,126.563944,2020-04-27
13926,하늘달빛로26번길1,34,37.483828,126.564161,2020-04-27
13927,하늘달빛로26번길1,35,37.484034,126.564385,2020-04-27
13928,하늘달빛로26번길1,36,37.484246,126.564607,2020-04-27
13929,하늘달빛로26번길1,37,37.48438,126.564805,2020-04-27
13930,하늘달빛로26번길1,38,37.48412,126.565236,2020-04-27
13931,하늘달빛로26번길1,39,37.48384,126.565653,2020-04-27
13932,하늘달빛로26번길1,40,37.483561,126.566066,2020-04-27
13933,하늘달빛로26번길1,41,37.483283,126.56648,2020-04-27
13934,하늘달빛로26번길2,1,37.484556,126.567417,2020-04-27
13935,하늘달빛로26번길2,2,37.484834,126.567012,2020-04-27
13936,하늘달빛로26번길2,3,37.485109,126.566596,2020-04-27
13937,하늘달빛로26번길2,4,37.485387,126.566178,2020-04-27
13938,하늘달빛로26번길2,5,37.485541,126.566025,2020-04-27
13939,하늘달빛로26번길2,6,37.485699,126.566139,2020-04-27
13940,하늘달빛로26번길2,7,37.48591,126.566358,2020-04-27
13941,하늘달빛로26번길2,8,37.486119,126.566574,2020-04-27
13942,하늘달빛로26번길2,9,37.486322,126.566788,2020-04-27
13943,하늘달빛로26번길2,10,37.48653,126.567006,2020-04-27
13944,하늘달빛로26번길2,11,37.486741,126.567223,2020-04-27
13945,하늘달빛로26번길2,12,37.486897,126.566988,2020-04-27
13946,하늘달빛로26번길2,13,37.486692,126.566766,2020-04-27
13947,하늘달빛로26번길2,14,37.486486,126.566546,2020-04-27
13948,하늘달빛로26번길2,15,37.486277,126.566336,2020-04-27
13949,하늘달빛로26번길2,16,37.486077,126.566097,2020-04-27
13950,하늘달빛로26번길2,17,37.485878,126.565868,2020-04-27
13951,하늘달빛로26번길2,18,37.485738,126.565675,2020-04-27
13952,하늘달빛로26번길2,19,37.485964,126.565255,2020-04-27
13953,하늘달빛로26번길2,20,37.486232,126.564853,2020-04-27
13954,하늘달빛로26번길2,21,37.486425,126.564873,2020-04-27
13955,하늘달빛로26번길2,22,37.486751,126.565216,2020-04-27
13956,하늘달빛로26번길2,23,37.487082,126.565568,2020-04-27
13957,하늘달빛로26번길2,24,37.487409,126.565913,2020-04-27
13958,하늘달빛로26번길2,25,37.487659,126.56595,2020-04-27
13959,하늘달빛로26번길2,26,37.487337,126.565606,2020-04-27
13960,하늘달빛로26번길2,27,37.487006,126.565259,2020-04-27
13961,하늘달빛로26번길2,28,37.486673,126.564906,2020-04-27
13962,하늘달빛로26번길2,29,37.486329,126.564573,2020-04-27
13963,하늘달빛로26번길2,30,37.486002,126.564942,2020-04-27
13964,하늘달빛로26번길2,31,37.485725,126.565355,2020-04-27
13965,하늘달빛로26번길2,32,37.48556,126.56551,2020-04-27
13966,하늘달빛로26번길2,33,37.485342,126.565354,2020-04-27
13967,하늘달빛로26번길2,34,37.485202,126.56557,2020-04-27
13968,하늘달빛로26번길2,35,37.485365,126.565812,2020-04-27
13969,하늘달빛로26번길2,36,37.485121,126.566254,2020-04-27
13970,하늘달빛로26번길2,37,37.48484,126.566675,2020-04-27
13971,하늘달빛로26번길2,38,37.484567,126.567088,2020-04-27
13972,하늘달빛로26번길2,39,37.48429,126.567506,2020-04-27
13973,하늘달빛로2번길1,1,37.485476,126.569133,2020-04-27
13974,하늘달빛로2번길1,2,37.485267,126.568913,2020-04-27
13975,하늘달빛로2번길1,3,37.485063,126.568699,2020-04-27
13976,하늘달빛로2번길1,4,37.484852,126.56848,2020-04-27
13977,하늘달빛로2번길1,5,37.484642,126.568262,2020-04-27
13978,하늘달빛로2번길1,6,37.484444,126.56804,2020-04-27
13979,하늘달빛로2번길1,7,37.484297,126.567853,2020-04-27
13980,하늘달빛로2번길1,8,37.484133,126.56769,2020-04-27
13981,하늘달빛로2번길1,9,37.483917,126.567497,2020-04-27
13982,하늘달빛로2번길1,10,37.483714,126.567281,2020-04-27
13983,하늘달빛로2번길1,11,37.483506,126.567061,2020-04-27
13984,하늘달빛로2번길1,12,37.483312,126.566824,2020-04-27
13985,하늘달빛로2번길1,13,37.48314,126.566645,2020-04-27
13986,하늘달빛로2번길1,14,37.482898,126.566428,2020-04-27
13987,하늘달빛로2번길1,15,37.482695,126.566209,2020-04-27
13988,하늘달빛로2번길1,16,37.482485,126.565991,2020-04-27
13989,하늘달빛로2번길1,17,37.482278,126.565779,2020-04-27
13990,하늘달빛로2번길1,18,37.482073,126.565557,2020-04-27
13991,하늘달빛로2번길1,19,37.481914,126.565799,2020-04-27
13992,하늘달빛로2번길1,20,37.482122,126.566018,2020-04-27
13993,하늘달빛로2번길1,21,37.482329,126.566236,2020-04-27
13994,하늘달빛로2번길1,22,37.482536,126.566456,2020-04-27
13995,하늘달빛로2번길1,23,37.482744,126.56667,2020-04-27
13996,하늘달빛로2번길1,24,37.482968,126.566902,2020-04-27
13997,하늘달빛로2번길1,25,37.48314,126.567085,2020-04-27
13998,하늘달빛로2번길1,26,37.483345,126.567302,2020-04-27
13999,하늘달빛로2번길1,27,37.483555,126.567524,2020-04-27
14000,하늘달빛로2번길1,28,37.48376,126.56774,2020-04-27
14001,하늘달빛로2번길1,29,37.483954,126.567942,2020-04-27
14002,하늘달빛로2번길1,30,37.484127,126.568127,2020-04-27
14003,하늘달빛로2번길1,31,37.484281,126.568288,2020-04-27
14004,하늘달빛로2번길1,32,37.484483,126.568507,2020-04-27
14005,하늘달빛로2번길1,33,37.484694,126.568719,2020-04-27
14006,하늘달빛로2번길1,34,37.484904,126.568939,2020-04-27
14007,하늘달빛로2번길1,35,37.485111,126.569154,2020-04-27
14008,하늘달빛로2번길1,36,37.485315,126.569369,2020-04-27
14009,하늘달빛로3,1,37.487508,126.556579,2020-04-27
14010,하늘달빛로3,2,37.487643,126.556394,2020-04-27
14011,하늘달빛로3,3,37.487738,126.556229,2020-04-27
14012,하늘달빛로3,4,37.487896,126.556008,2020-04-27
14013,하늘달빛로3,5,37.487989,126.555847,2020-04-27
14014,하늘달빛로3,6,37.488094,126.555693,2020-04-27
14015,하늘달빛로3,7,37.488191,126.555549,2020-04-27
14016,하늘달빛로3,8,37.488285,126.555417,2020-04-27
14017,하늘달빛로3,9,37.488414,126.555212,2020-04-27
14018,하늘달빛로3,10,37.488537,126.555035,2020-04-27
14019,하늘달빛로3,11,37.488675,126.55484,2020-04-27
14020,하늘달빛로3,12,37.488791,126.554654,2020-04-27
14021,하늘달빛로3,13,37.488954,126.55443,2020-04-27
14022,하늘달빛로3,14,37.489044,126.554271,2020-04-27
14023,하늘달빛로3,15,37.489172,126.554083,2020-04-27
14024,하늘달빛로3,16,37.489298,126.553888,2020-04-27
14025,하늘달빛로3,17,37.48945,126.553659,2020-04-27
14026,하늘달빛로3,18,37.489589,126.553449,2020-04-27
14027,하늘달빛로3,19,37.489707,126.553272,2020-04-27
14028,하늘달빛로3,20,37.489832,126.553089,2020-04-27
14029,하늘달빛로3,21,37.489992,126.552893,2020-04-27
14030,하늘달빛로3,22,37.490102,126.552736,2020-04-27
14031,하늘달빛로3,23,37.49022,126.552558,2020-04-27
14032,하늘달빛로3,24,37.49032,126.552368,2020-04-27
14033,하늘달빛로3,25,37.490435,126.552183,2020-04-27
14034,하늘달빛로3,26,37.490551,126.552012,2020-04-27
14035,하늘달빛로3,27,37.490514,126.551557,2020-04-27
14036,하늘달빛로3,28,37.490366,126.551818,2020-04-27
14037,하늘달빛로3,29,37.490214,126.551992,2020-04-27
14038,하늘달빛로3,30,37.490096,126.55218,2020-04-27
14039,하늘달빛로3,31,37.489935,126.552411,2020-04-27
14040,하늘달빛로3,32,37.489853,126.552532,2020-04-27
14041,하늘달빛로3,33,37.489729,126.552724,2020-04-27
14042,하늘달빛로3,34,37.489609,126.55292,2020-04-27
14043,하늘달빛로3,35,37.489496,126.553127,2020-04-27
14044,하늘달빛로3,36,37.489369,126.553313,2020-04-27
14045,하늘달빛로3,37,37.489242,126.553507,2020-04-27
14046,하늘달빛로3,38,37.489114,126.553698,2020-04-27
14047,하늘달빛로3,39,37.488983,126.553887,2020-04-27
14048,하늘달빛로3,40,37.488862,126.554075,2020-04-27
14049,하늘달빛로3,41,37.488729,126.554266,2020-04-27
14050,하늘달빛로3,42,37.488606,126.554456,2020-04-27
14051,하늘달빛로3,43,37.48848,126.55465,2020-04-27
14052,하늘달빛로3,44,37.488353,126.55484,2020-04-27
14053,하늘달빛로3,45,37.488204,126.555008,2020-04-27
14054,하늘달빛로3,46,37.488073,126.555195,2020-04-27
14055,하늘달빛로3,47,37.487998,126.55531,2020-04-27
14056,하늘달빛로3,48,37.487866,126.555512,2020-04-27
14057,하늘달빛로3,49,37.487787,126.55563,2020-04-27
14058,하늘달빛로3,50,37.487654,126.55582,2020-04-27
14059,하늘달빛로3,51,37.487529,126.556011,2020-04-27
14060,하늘달빛로3,52,37.487406,126.556205,2020-04-27
14061,하늘달빛로3,53,37.487298,126.55636,2020-04-27
14062,하늘대로1,1,37.468003,126.508451,2020-04-27
14063,하늘대로1,2,37.468137,126.508605,2020-04-27
14064,하늘대로1,3,37.468258,126.508771,2020-04-27
14065,하늘대로1,4,37.468434,126.508815,2020-04-27
14066,하늘대로1,5,37.468574,126.508957,2020-04-27
14067,하늘대로1,6,37.468709,126.509102,2020-04-27
14068,하늘대로1,7,37.468851,126.509246,2020-04-27
14069,하늘대로1,8,37.468988,126.509391,2020-04-27
14070,하늘대로1,9,37.469126,126.509538,2020-04-27
14071,하늘대로1,10,37.469266,126.50968,2020-04-27
14072,하늘대로1,11,37.469403,126.509821,2020-04-27
14073,하늘대로1,12,37.469539,126.509968,2020-04-27
14074,하늘대로1,13,37.469674,126.510115,2020-04-27
14075,하늘대로1,14,37.469751,126.510323,2020-04-27
14076,하늘대로1,15,37.469892,126.510457,2020-04-27
14077,하늘대로1,16,37.470033,126.510596,2020-04-27
14078,하늘대로1,17,37.470178,126.510736,2020-04-27
14079,하늘대로1,18,37.47032,126.510867,2020-04-27
14080,하늘대로1,19,37.470454,126.511006,2020-04-27
14081,하늘대로1,20,37.470604,126.511147,2020-04-27
14082,하늘대로1,21,37.470747,126.511278,2020-04-27
14083,하늘대로1,22,37.470892,126.511419,2020-04-27
14084,하늘대로1,23,37.471081,126.51112,2020-04-27
14085,하늘대로1,24,37.470943,126.510973,2020-04-27
14086,하늘대로1,25,37.470817,126.510818,2020-04-27
14087,하늘대로1,26,37.470683,126.510656,2020-04-27
14088,하늘대로1,27,37.470554,126.510503,2020-04-27
14089,하늘대로1,28,37.470424,126.510343,2020-04-27
14090,하늘대로1,29,37.470292,126.510197,2020-04-27
14091,하늘대로1,30,37.47015,126.510049,2020-04-27
14092,하늘대로1,31,37.470016,126.509904,2020-04-27
14093,하늘대로1,32,37.469856,126.509828,2020-04-27
14094,하늘대로1,33,37.469713,126.509689,2020-04-27
14095,하늘대로1,34,37.469577,126.509544,2020-04-27
14096,하늘대로1,35,37.469441,126.509402,2020-04-27
14097,하늘대로1,36,37.469305,126.509256,2020-04-27
14098,하늘대로1,37,37.469164,126.509115,2020-04-27
14099,하늘대로1,38,37.469024,126.50897,2020-04-27
14100,하늘대로1,39,37.468891,126.508826,2020-04-27
14101,하늘대로1,40,37.46875,126.508679,2020-04-27
14102,하늘대로1,41,37.468615,126.508535,2020-04-27
14103,하늘대로1,42,37.468484,126.508406,2020-04-27
14104,하늘대로1,43,37.46835,126.508261,2020-04-27
14105,하늘대로1,44,37.468217,126.508123,2020-04-27
14106,하늘대로10,1,37.494635,126.551795,2020-04-27
14107,하늘대로10,2,37.494771,126.551942,2020-04-27
14108,하늘대로10,3,37.494981,126.552164,2020-04-27
14109,하늘대로10,4,37.495184,126.552384,2020-04-27
14110,하늘대로10,5,37.495389,126.552603,2020-04-27
14111,하늘대로10,6,37.495602,126.552822,2020-04-27
14112,하늘대로10,7,37.495805,126.553036,2020-04-27
14113,하늘대로10,8,37.496017,126.553236,2020-04-27
14114,하늘대로10,9,37.496244,126.553442,2020-04-27
14115,하늘대로10,10,37.496382,126.553584,2020-04-27
14116,하늘대로10,11,37.496521,126.55373,2020-04-27
14117,하늘대로10,12,37.496655,126.553873,2020-04-27
14118,하늘대로10,13,37.49679,126.554023,2020-04-27
14119,하늘대로10,14,37.496931,126.554165,2020-04-27
14120,하늘대로10,15,37.497066,126.554315,2020-04-27
